order_id,customer_id,order_date,product_id,quantity,total_amount,payment_status,payment_method
ORD1162,CUST088,2024-01-13,PROD007,5,90000,Completed,Transfer
ORD1163,CUST079,2023-09-08,PROD007,2,36000,Failed,POS
ORD1164,CUST055,2023-08-20,PROD002,1,5000,Failed,POS
ORD1165,CUST109,2023-05-14,PROD005,4,16000,Completed,POS
ORD1166,CUST105,2024-02-02,PROD004,4,12000,Completed,Cash
ORD1167,CUST114,2023-09-29,PROD009,5,60000,Failed,Transfer
ORD1168,CUST099,2024-02-04,PROD007,5,90000,Completed,Transfer
ORD1169,CUST045,2023-02-03,PROD004,3,9000,Pending,Cash
ORD1170,CUST012,2024-05-30,PROD005,1,4000,Pending,Transfer
ORD1171,CUST149,2023-10-05,PROD009,4,48000,Completed,Cash
ORD1172,CUST186,2024-05-12,PROD005,4,16000,Pending,Transfer
ORD1173,CUST180,2023-08-23,PROD005,4,16000,Completed,Transfer
ORD1174,CUST102,2024-04-17,PROD006,3,75000,Completed,POS
ORD1175,CUST166,2023-06-11,PROD008,4,140000,Failed,Cash
ORD1176,CUST022,2024-02-23,PROD004,2,6000,Completed,POS
ORD1177,CUST188,2023-01-17,PROD004,5,15000,Pending,Cash
ORD1178,CUST194,2024-02-05,PROD008,5,175000,Completed,POS
ORD1179,CUST100,2024-03-23,PROD010,2,40000,Failed,Transfer
ORD1180,CUST165,2024-05-18,PROD010,1,20000,Failed,Transfer
ORD1181,CUST060,2023-02-02,PROD010,3,60000,Completed,Transfer
ORD1182,CUST007,2023-04-07,PROD001,5,75000,Pending,POS
ORD1183,CUST136,2023-08-10,PROD004,3,9000,Pending,Transfer
ORD1184,CUST110,2023-03-22,PROD009,1,12000,Failed,Transfer
ORD1185,CUST062,2023-12-24,PROD010,1,20000,Completed,POS
ORD1186,CUST059,2024-02-04,PROD006,5,125000,Pending,POS
ORD1187,CUST075,2023-04-03,PROD009,1,12000,Pending,Transfer
ORD1188,CUST040,2023-12-22,PROD006,4,100000,Completed,POS
ORD1189,CUST039,2023-08-12,PROD007,4,72000,Completed,Cash
ORD1190,CUST003,2023-12-07,PROD008,3,105000,Failed,Cash
ORD1191,CUST159,2023-12-23,PROD007,3,54000,Pending,POS
ORD1192,CUST021,2024-04-14,PROD001,3,45000,Completed,Cash
ORD1193,CUST138,2023-04-02,PROD001,3,45000,Pending,Cash
ORD1194,CUST198,2024-05-20,PROD006,5,125000,Completed,Cash
ORD1195,CUST145,2023-12-07,PROD002,5,25000,Completed,Transfer
ORD1196,CUST122,2023-02-09,PROD001,2,30000,Pending,Cash
ORD1197,CUST078,2023-03-04,PROD002,1,5000,Pending,Transfer
ORD1198,CUST197,2023-06-13,PROD005,1,4000,Pending,Cash
ORD1199,CUST100,2023-07-18,PROD008,4,140000,Failed,Transfer
ORD1200,CUST006,2023-05-13,PROD003,2,16000,Failed,Cash
ORD1201,CUST090,2023-01-12,PROD001,4,60000,Completed,POS
ORD1202,CUST023,2023-07-21,PROD003,5,40000,Pending,Transfer
ORD1203,CUST132,2023-12-23,PROD006,5,125000,Completed,Cash
ORD1204,CUST161,2024-03-23,PROD009,5,60000,Pending,Cash
ORD1205,CUST037,2023-04-30,PROD008,5,175000,Completed,Cash
ORD1206,CUST164,2024-01-10,PROD003,1,8000,Pending,Transfer
ORD1207,CUST060,2023-10-05,PROD006,1,25000,Pending,Cash
ORD1208,CUST185,2023-06-01,PROD010,4,80000,Failed,Transfer
ORD1209,CUST103,2023-05-07,PROD008,4,140000,Failed,Cash
ORD1210,CUST028,2024-06-13,PROD010,5,100000,Completed,Cash
ORD1211,CUST083,2024-04-14,PROD009,4,48000,Completed,Transfer
ORD1212,CUST010,2023-04-22,PROD009,2,24000,Pending,Transfer
ORD1213,CUST081,2023-10-13,PROD003,4,32000,Failed,Cash
ORD1214,CUST117,2023-10-20,PROD009,2,24000,Failed,POS
ORD1215,CUST196,2023-11-29,PROD004,2,6000,Completed,POS
ORD1216,CUST067,2023-10-09,PROD006,1,25000,Completed,POS
ORD1217,CUST106,2023-04-20,PROD004,3,9000,Pending,POS
ORD1218,CUST035,2024-04-11,PROD009,4,48000,Completed,POS
ORD1219,CUST126,2023-08-02,PROD003,3,24000,Failed,Transfer
ORD1220,CUST184,2024-03-17,PROD004,3,9000,Pending,Cash
ORD1221,CUST190,2024-01-10,PROD010,4,80000,Failed,Cash
ORD1222,CUST102,2023-11-08,PROD005,5,20000,Failed,POS
ORD1223,CUST029,2023-08-28,PROD002,1,5000,Failed,Transfer
ORD1224,CUST073,2024-03-22,PROD003,1,8000,Failed,Transfer
ORD1225,CUST023,2024-04-02,PROD005,3,12000,Failed,Cash
ORD1226,CUST125,2023-05-12,PROD004,5,15000,Pending,Cash
ORD1227,CUST191,2023-02-11,PROD010,3,60000,Pending,POS
ORD1228,CUST015,2024-05-20,PROD009,4,48000,Completed,POS
ORD1229,CUST152,2023-06-23,PROD004,3,9000,Completed,Transfer
ORD1230,CUST031,2023-10-17,PROD010,4,80000,Pending,Transfer
ORD1231,CUST121,2023-05-02,PROD008,2,70000,Failed,Transfer
ORD1232,CUST090,2023-11-01,PROD007,1,18000,Pending,Cash
ORD1233,CUST149,2024-03-21,PROD003,4,32000,Completed,Cash
ORD1234,CUST173,2023-03-06,PROD009,4,48000,Pending,Transfer
ORD1235,CUST187,2024-02-08,PROD003,1,8000,Failed,Cash
ORD1236,CUST081,2023-11-05,PROD005,1,4000,Failed,Cash
ORD1237,CUST047,2023-06-23,PROD007,5,90000,Failed,Transfer
ORD1238,CUST106,2023-04-03,PROD001,2,30000,Completed,POS
ORD1239,CUST179,2023-10-27,PROD008,4,140000,Completed,POS
ORD1240,CUST053,2023-03-02,PROD009,2,24000,Failed,POS
ORD1241,CUST108,2023-07-18,PROD001,1,15000,Failed,POS
ORD1242,CUST056,2023-05-10,PROD002,4,20000,Failed,Cash
ORD1243,CUST020,2023-10-02,PROD006,4,100000,Failed,Transfer
ORD1244,CUST011,2023-02-18,PROD008,1,35000,Pending,POS
ORD1245,CUST060,2024-01-24,PROD005,5,20000,Pending,Transfer
ORD1246,CUST129,2023-01-03,PROD001,1,15000,Completed,Transfer
ORD1247,CUST074,2023-12-14,PROD008,4,140000,Completed,Transfer
ORD1248,CUST017,2024-04-16,PROD008,2,70000,Completed,POS
ORD1249,CUST067,2024-05-21,PROD002,5,25000,Completed,Transfer
ORD1250,CUST067,2024-03-29,PROD008,2,70000,Pending,Cash
ORD1251,CUST092,2023-10-19,PROD007,5,90000,Failed,Transfer
ORD1252,CUST131,2023-05-30,PROD005,3,12000,Pending,Transfer
ORD1253,CUST088,2023-04-23,PROD004,3,9000,Completed,POS
ORD1254,CUST051,2023-06-03,PROD005,1,4000,Pending,Cash
ORD1255,CUST182,2023-08-24,PROD004,1,3000,Completed,Transfer
ORD1256,CUST044,2023-03-06,PROD002,5,25000,Completed,POS
ORD1257,CUST062,2023-08-09,PROD009,5,60000,Failed,Cash
ORD1258,CUST134,2023-09-15,PROD005,3,12000,Pending,Transfer
ORD1259,CUST085,2024-02-11,PROD010,2,40000,Pending,Transfer
ORD1260,CUST048,2023-12-18,PROD010,3,60000,Pending,POS
ORD1261,CUST139,2024-03-03,PROD010,4,80000,Completed,Transfer
ORD1262,CUST006,2024-03-27,PROD010,5,100000,Completed,POS
ORD1263,CUST112,2024-03-09,PROD008,5,175000,Pending,Cash
ORD1264,CUST134,2024-07-01,PROD005,5,20000,Pending,Cash
ORD1265,CUST120,2024-06-21,PROD007,4,72000,Pending,Cash
ORD1266,CUST026,2024-06-30,PROD006,5,125000,Completed,Transfer
ORD1267,CUST021,2023-03-23,PROD009,5,60000,Completed,Transfer
ORD1268,CUST182,2023-10-29,PROD001,4,60000,Pending,POS
ORD1269,CUST071,2024-02-12,PROD008,2,70000,Pending,Transfer
ORD1270,CUST140,2023-02-21,PROD001,5,75000,Completed,Transfer
ORD1271,CUST058,2024-07-03,PROD006,3,75000,Failed,Cash
ORD1272,CUST066,2024-02-02,PROD003,1,8000,Completed,Transfer
ORD1273,CUST188,2023-09-06,PROD002,5,25000,Pending,POS
ORD1274,CUST003,2023-12-27,PROD002,1,5000,Completed,Transfer
ORD1275,CUST095,2023-06-25,PROD010,4,80000,Pending,POS
ORD1276,CUST165,2023-10-22,PROD007,2,36000,Completed,POS
ORD1277,CUST166,2024-02-12,PROD005,4,16000,Pending,POS
ORD1278,CUST075,2023-05-14,PROD010,4,80000,Completed,Cash
ORD1279,CUST051,2023-12-21,PROD003,5,40000,Failed,Transfer
ORD1280,CUST119,2023-01-26,PROD001,1,15000,Pending,POS
ORD1281,CUST170,2023-05-08,PROD009,3,36000,Completed,Transfer
ORD1282,CUST180,2024-04-10,PROD001,2,30000,Completed,Cash
ORD1283,CUST097,2024-04-03,PROD008,1,35000,Completed,Cash
ORD1284,CUST171,2023-10-12,PROD010,2,40000,Pending,POS
ORD1285,CUST157,2024-04-04,PROD010,5,100000,Completed,Transfer
ORD1286,CUST177,2023-02-25,PROD010,1,20000,Completed,Cash
ORD1287,CUST061,2023-01-04,PROD003,2,16000,Completed,Transfer
ORD1288,CUST200,2024-05-19,PROD001,5,75000,Completed,Cash
ORD1289,CUST115,2024-05-30,PROD005,2,8000,Pending,POS
ORD1290,CUST138,2023-11-24,PROD002,4,20000,Pending,Transfer
ORD1291,CUST034,2024-03-17,PROD007,5,90000,Pending,Transfer
ORD1292,CUST092,2023-11-14,PROD005,1,4000,Completed,Cash
ORD1293,CUST104,2023-07-15,PROD010,2,40000,Pending,POS
ORD1294,CUST164,2023-06-12,PROD003,4,32000,Failed,POS
ORD1295,CUST104,2023-10-02,PROD001,5,75000,Pending,Cash
ORD1296,CUST162,2023-06-30,PROD005,4,16000,Completed,POS
ORD1297,CUST040,2024-02-29,PROD004,2,6000,Failed,Transfer
ORD1298,CUST049,2023-05-19,PROD004,2,6000,Failed,Transfer
ORD1299,CUST057,2023-06-06,PROD004,3,9000,Completed,Transfer
ORD1300,CUST155,2023-06-10,PROD001,2,30000,Completed,Cash
ORD1301,CUST031,2024-03-04,PROD007,1,18000,Pending,Transfer
ORD1302,CUST163,2024-04-29,PROD007,2,36000,Pending,Transfer
ORD1303,CUST156,2023-08-29,PROD005,4,16000,Failed,Transfer
ORD1304,CUST049,2023-09-10,PROD007,5,90000,Failed,Transfer
ORD1305,CUST069,2024-06-26,PROD005,5,20000,Pending,POS
ORD1306,CUST059,2023-09-09,PROD001,1,15000,Failed,Transfer
ORD1307,CUST102,2024-01-13,PROD005,2,8000,Failed,POS
ORD1308,CUST129,2024-02-06,PROD002,1,5000,Pending,Cash
ORD1309,CUST071,2023-10-23,PROD009,3,36000,Completed,Cash
ORD1310,CUST077,2024-02-08,PROD002,5,25000,Failed,Cash
ORD1311,CUST160,2023-11-12,PROD004,2,6000,Pending,Transfer
ORD1312,CUST112,2023-06-09,PROD003,1,8000,Pending,POS
ORD1313,CUST195,2024-03-22,PROD009,4,48000,Completed,Cash
ORD1314,CUST089,2023-11-10,PROD009,4,48000,Failed,POS
ORD1315,CUST195,2024-05-22,PROD005,3,12000,Failed,POS
ORD1316,CUST078,2024-02-22,PROD002,3,15000,Pending,Transfer
ORD1317,CUST091,2023-01-18,PROD004,4,12000,Failed,Transfer
ORD1318,CUST030,2023-01-24,PROD001,1,15000,Completed,Cash
ORD1319,CUST188,2023-04-17,PROD007,2,36000,Completed,Cash
ORD1320,CUST070,2024-04-23,PROD007,5,90000,Pending,POS
ORD1321,CUST013,2024-01-05,PROD006,5,125000,Failed,POS
ORD1322,CUST163,2024-04-22,PROD008,4,140000,Completed,Transfer
ORD1323,CUST105,2024-05-28,PROD007,5,90000,Failed,Cash
ORD1324,CUST200,2023-02-01,PROD001,4,60000,Failed,Cash
ORD1325,CUST079,2024-04-19,PROD010,4,80000,Completed,Transfer
ORD1326,CUST133,2023-11-22,PROD008,3,105000,Failed,Transfer
ORD1327,CUST048,2024-06-10,PROD003,1,8000,Pending,POS
ORD1328,CUST032,2024-05-31,PROD009,3,36000,Failed,Transfer
ORD1329,CUST044,2023-12-13,PROD009,1,12000,Failed,Cash
ORD1330,CUST007,2024-01-15,PROD006,3,75000,Completed,Transfer
ORD1331,CUST194,2024-06-22,PROD004,5,15000,Pending,Cash
ORD1332,CUST022,2023-12-02,PROD008,5,175000,Failed,Transfer
ORD1333,CUST029,2024-02-10,PROD007,2,36000,Completed,Transfer
ORD1334,CUST123,2023-10-18,PROD001,4,60000,Completed,Transfer
ORD1335,CUST061,2023-10-14,PROD004,3,9000,Pending,Cash
ORD1336,CUST110,2024-02-17,PROD004,1,3000,Completed,POS
ORD1337,CUST192,2024-04-23,PROD010,1,20000,Failed,Cash
ORD1338,CUST080,2023-04-05,PROD008,1,35000,Completed,Transfer
ORD1339,CUST059,2023-06-02,PROD008,2,70000,Completed,Cash
ORD1340,CUST085,2024-05-19,PROD005,4,16000,Failed,Transfer
ORD1341,CUST024,2023-12-05,PROD010,5,100000,Completed,Cash
ORD1342,CUST059,2023-01-31,PROD010,5,100000,Failed,Cash
ORD1343,CUST084,2024-01-19,PROD008,3,105000,Failed,Transfer
ORD1344,CUST106,2024-02-21,PROD001,2,30000,Pending,POS
ORD1345,CUST162,2023-05-06,PROD001,4,60000,Pending,Cash
ORD1346,CUST119,2023-03-10,PROD009,2,24000,Completed,Transfer
ORD1347,CUST117,2023-03-05,PROD003,1,8000,Pending,Cash
ORD1348,CUST045,2024-01-19,PROD006,1,25000,Failed,POS
ORD1349,CUST115,2023-05-30,PROD008,1,35000,Pending,Transfer
ORD1350,CUST158,2024-03-27,PROD002,3,15000,Completed,Cash
ORD1351,CUST172,2024-02-05,PROD010,4,80000,Pending,Cash
ORD1352,CUST008,2024-05-19,PROD006,2,50000,Failed,POS
ORD1353,CUST071,2024-01-13,PROD005,4,16000,Completed,Transfer
ORD1354,CUST168,2023-03-10,PROD005,5,20000,Completed,Cash
ORD1355,CUST094,2024-03-31,PROD001,4,60000,Failed,POS
ORD1356,CUST178,2023-07-26,PROD006,2,50000,Completed,POS
ORD1357,CUST107,2023-10-19,PROD002,5,25000,Pending,Cash
ORD1358,CUST038,2023-11-05,PROD009,4,48000,Failed,POS
ORD1359,CUST195,2024-06-14,PROD010,1,20000,Pending,Cash
ORD1360,CUST191,2023-10-27,PROD003,3,24000,Pending,Cash
ORD1361,CUST137,2023-06-04,PROD002,2,10000,Completed,Cash
ORD1362,CUST005,2024-05-17,PROD009,5,60000,Completed,POS
ORD1363,CUST159,2024-05-14,PROD003,2,16000,Pending,Cash
ORD1364,CUST050,2023-01-28,PROD005,1,4000,Pending,POS
ORD1365,CUST051,2024-06-08,PROD009,4,48000,Pending,POS
ORD1366,CUST024,2024-04-05,PROD001,3,45000,Failed,Transfer
ORD1367,CUST037,2023-08-18,PROD007,5,90000,Pending,Cash
ORD1368,CUST163,2024-06-05,PROD009,5,60000,Completed,Transfer
ORD1369,CUST014,2024-06-11,PROD008,3,105000,Completed,Cash
ORD1370,CUST006,2023-07-16,PROD008,1,35000,Pending,Transfer
ORD1371,CUST159,2023-03-04,PROD009,4,48000,Pending,POS
ORD1372,CUST129,2023-11-03,PROD003,4,32000,Pending,Cash
ORD1373,CUST100,2023-01-12,PROD005,4,16000,Failed,Cash
ORD1374,CUST015,2024-03-17,PROD008,2,70000,Failed,POS
ORD1375,CUST065,2023-06-24,PROD006,2,50000,Failed,Transfer
ORD1376,CUST195,2023-12-29,PROD006,3,75000,Failed,Cash
ORD1377,CUST179,2023-08-19,PROD006,1,25000,Pending,Cash
ORD1378,CUST057,2024-02-16,PROD008,1,35000,Failed,Cash
ORD1379,CUST033,2024-03-21,PROD009,2,24000,Pending,Cash
ORD1380,CUST108,2023-11-11,PROD010,1,20000,Pending,Transfer
ORD1381,CUST033,2023-10-30,PROD002,3,15000,Completed,Transfer
ORD1382,CUST156,2023-12-30,PROD010,1,20000,Failed,Transfer
ORD1383,CUST023,2023-02-04,PROD009,5,60000,Completed,Cash
ORD1384,CUST121,2023-02-09,PROD009,5,60000,Failed,Transfer
ORD1385,CUST102,2023-10-14,PROD007,5,90000,Pending,POS
ORD1386,CUST194,2024-01-28,PROD006,2,50000,Completed,Cash
ORD1387,CUST064,2023-05-23,PROD005,1,4000,Pending,POS
ORD1388,CUST024,2023-06-21,PROD004,2,6000,Completed,POS
ORD1389,CUST104,2023-05-15,PROD005,5,20000,Failed,POS
ORD1390,CUST033,2023-06-07,PROD007,3,54000,Failed,Transfer
ORD1391,CUST113,2023-04-28,PROD006,1,25000,Failed,Cash
ORD1392,CUST033,2023-12-11,PROD010,4,80000,Completed,POS
ORD1393,CUST200,2024-01-03,PROD005,4,16000,Completed,Cash
ORD1394,CUST074,2023-05-25,PROD007,1,18000,Pending,Cash
ORD1395,CUST089,2023-12-08,PROD010,2,40000,Pending,Transfer
ORD1396,CUST006,2023-04-22,PROD008,2,70000,Pending,Cash
ORD1397,CUST059,2023-06-20,PROD010,5,100000,Pending,Cash
ORD1398,CUST121,2023-07-24,PROD002,3,15000,Completed,Cash
ORD1399,CUST023,2023-01-29,PROD006,5,125000,Pending,Transfer
ORD1400,CUST182,2023-03-07,PROD006,3,75000,Failed,Transfer
ORD1401,CUST016,2023-08-12,PROD009,5,60000,Failed,Transfer
ORD1402,CUST027,2023-12-27,PROD008,5,175000,Completed,Cash
ORD1403,CUST071,2023-12-20,PROD002,4,20000,Pending,POS
ORD1404,CUST137,2024-03-14,PROD006,1,25000,Pending,POS
ORD1405,CUST139,2023-03-16,PROD009,4,48000,Pending,POS
ORD1406,CUST137,2023-11-07,PROD008,1,35000,Completed,POS
ORD1407,CUST158,2023-05-18,PROD009,2,24000,Failed,POS
ORD1408,CUST037,2024-03-08,PROD008,5,175000,Completed,Transfer
ORD1409,CUST017,2023-02-20,PROD004,5,15000,Completed,Cash
ORD1410,CUST038,2023-08-09,PROD009,2,24000,Completed,Transfer
ORD1411,CUST199,2024-03-28,PROD002,2,10000,Completed,POS
ORD1412,CUST087,2024-05-09,PROD007,2,36000,Pending,Transfer
ORD1413,CUST028,2024-04-04,PROD009,2,24000,Failed,Cash
ORD1414,CUST132,2024-01-03,PROD004,1,3000,Completed,POS
ORD1415,CUST075,2023-10-04,PROD001,3,45000,Pending,POS
ORD1416,CUST013,2024-03-13,PROD008,2,70000,Failed,Cash
ORD1417,CUST100,2023-12-22,PROD001,4,60000,Pending,Transfer
ORD1418,CUST007,2023-05-21,PROD004,4,12000,Completed,Cash
ORD1419,CUST028,2023-05-30,PROD002,4,20000,Failed,Cash
ORD1420,CUST099,2023-10-24,PROD002,5,25000,Completed,Cash
ORD1421,CUST049,2024-06-21,PROD005,2,8000,Failed,Cash
ORD1422,CUST165,2023-02-06,PROD009,5,60000,Pending,Transfer
ORD1423,CUST146,2024-01-06,PROD006,1,25000,Pending,Transfer
ORD1424,CUST091,2024-06-02,PROD002,1,5000,Pending,POS
ORD1425,CUST085,2024-03-28,PROD010,5,100000,Completed,Cash
ORD1426,CUST055,2023-12-04,PROD004,4,12000,Failed,Transfer
ORD1427,CUST179,2023-07-28,PROD009,3,36000,Completed,Cash
ORD1428,CUST154,2023-02-25,PROD004,2,6000,Failed,POS
ORD1429,CUST004,2024-06-19,PROD010,4,80000,Failed,Transfer
ORD1430,CUST110,2023-05-24,PROD010,5,100000,Pending,Transfer
ORD1431,CUST197,2024-04-27,PROD008,5,175000,Completed,POS
ORD1432,CUST087,2023-11-30,PROD001,1,15000,Completed,Cash
ORD1433,CUST045,2023-11-17,PROD001,2,30000,Pending,Cash
ORD1434,CUST200,2023-02-16,PROD008,3,105000,Completed,POS
ORD1435,CUST118,2023-11-21,PROD003,2,16000,Failed,POS
ORD1436,CUST087,2023-04-17,PROD004,1,3000,Completed,POS
ORD1437,CUST188,2024-04-05,PROD007,3,54000,Completed,Cash
ORD1438,CUST168,2023-10-17,PROD008,1,35000,Completed,Transfer
ORD1439,CUST042,2023-06-08,PROD002,4,20000,Failed,Cash
ORD1440,CUST070,2023-02-09,PROD004,1,3000,Completed,Cash
ORD1441,CUST077,2024-03-20,PROD002,5,25000,Completed,Transfer
ORD1442,CUST034,2024-05-16,PROD004,4,12000,Pending,POS
ORD1443,CUST054,2023-08-12,PROD004,3,9000,Failed,Transfer
ORD1444,CUST146,2024-01-02,PROD006,1,25000,Pending,Transfer
ORD1445,CUST061,2024-06-19,PROD010,3,60000,Pending,Cash
ORD1446,CUST010,2023-01-26,PROD004,5,15000,Completed,Cash
ORD1447,CUST068,2024-03-15,PROD003,3,24000,Pending,Transfer
ORD1448,CUST004,2024-03-06,PROD005,2,8000,Pending,Cash
ORD1449,CUST114,2023-06-29,PROD008,4,140000,Pending,Transfer
ORD1450,CUST084,2024-02-28,PROD006,3,75000,Failed,POS
ORD1451,CUST037,2023-10-22,PROD002,4,20000,Completed,Cash
ORD1452,CUST163,2024-01-26,PROD005,1,4000,Pending,Transfer
ORD1453,CUST046,2023-08-16,PROD003,5,40000,Pending,Cash
ORD1454,CUST173,2024-04-01,PROD002,3,15000,Failed,Transfer
ORD1455,CUST027,2024-03-01,PROD007,3,54000,Pending,Transfer
ORD1456,CUST005,2024-06-16,PROD010,4,80000,Completed,POS
ORD1457,CUST145,2023-02-25,PROD009,5,60000,Pending,Cash
ORD1458,CUST055,2023-02-28,PROD001,5,75000,Completed,POS
ORD1459,CUST104,2023-05-22,PROD001,4,60000,Completed,Cash
ORD1460,CUST053,2023-12-18,PROD007,3,54000,Completed,POS
ORD1461,CUST197,2024-01-25,PROD007,3,54000,Completed,POS
ORD1462,CUST073,2024-03-08,PROD001,3,45000,Completed,Cash
ORD1463,CUST031,2024-06-20,PROD009,2,24000,Pending,Transfer
ORD1464,CUST147,2023-08-03,PROD005,3,12000,Failed,Transfer
ORD1465,CUST190,2023-08-06,PROD007,3,54000,Completed,POS
ORD1466,CUST015,2024-03-06,PROD008,3,105000,Pending,Transfer
ORD1467,CUST182,2023-08-23,PROD002,5,25000,Pending,Cash
ORD1468,CUST079,2023-08-21,PROD010,4,80000,Pending,POS
ORD1469,CUST190,2024-06-10,PROD006,1,25000,Failed,POS
ORD1470,CUST038,2023-06-22,PROD005,5,20000,Pending,Transfer
ORD1471,CUST164,2023-04-21,PROD010,1,20000,Pending,POS
ORD1472,CUST124,2024-05-06,PROD004,5,15000,Failed,Transfer
ORD1473,CUST100,2023-02-24,PROD001,3,45000,Completed,POS
ORD1474,CUST093,2023-09-17,PROD007,1,18000,Completed,POS
ORD1475,CUST094,2023-11-11,PROD002,2,10000,Pending,Cash
ORD1476,CUST110,2024-01-30,PROD004,4,12000,Failed,Cash
ORD1477,CUST041,2023-12-02,PROD007,4,72000,Completed,Transfer
ORD1478,CUST182,2023-03-02,PROD007,1,18000,Completed,Transfer
ORD1479,CUST075,2024-03-09,PROD001,5,75000,Failed,Transfer
ORD1480,CUST043,2023-01-08,PROD004,1,3000,Pending,POS
ORD1481,CUST049,2023-10-29,PROD004,1,3000,Failed,Cash
ORD1482,CUST104,2023-05-24,PROD001,3,45000,Failed,Transfer
ORD1483,CUST080,2023-08-16,PROD008,2,70000,Failed,Transfer
ORD1484,CUST012,2023-09-22,PROD004,1,3000,Completed,POS
ORD1485,CUST001,2023-06-21,PROD004,4,12000,Completed,POS
ORD1486,CUST174,2023-12-21,PROD009,3,36000,Completed,POS
ORD1487,CUST037,2023-08-09,PROD009,3,36000,Pending,Transfer
ORD1488,CUST094,2023-01-13,PROD004,4,12000,Completed,POS
ORD1489,CUST040,2023-12-06,PROD007,2,36000,Failed,Cash
ORD1490,CUST011,2023-10-03,PROD009,5,60000,Completed,Transfer
ORD1491,CUST039,2023-05-02,PROD008,2,70000,Completed,Transfer
ORD1492,CUST142,2024-03-22,PROD004,5,15000,Pending,Transfer
ORD1493,CUST141,2023-03-27,PROD006,1,25000,Completed,Cash
ORD1494,CUST064,2023-08-28,PROD010,5,100000,Pending,Cash
ORD1495,CUST115,2023-10-14,PROD003,4,32000,Pending,POS
ORD1496,CUST130,2023-06-16,PROD003,5,40000,Completed,Cash
ORD1497,CUST148,2023-03-30,PROD003,5,40000,Completed,POS
ORD1498,CUST038,2023-05-02,PROD007,4,72000,Failed,POS
ORD1499,CUST172,2023-11-17,PROD008,3,105000,Failed,Cash
ORD1500,CUST136,2024-05-28,PROD008,1,35000,Failed,POS
ORD1501,CUST006,2023-11-23,PROD007,5,90000,Failed,Transfer
ORD1502,CUST129,2024-02-16,PROD008,5,175000,Completed,POS
ORD1503,CUST165,2023-07-10,PROD004,3,9000,Failed,POS
ORD1504,CUST054,2023-10-23,PROD008,2,70000,Failed,Transfer
ORD1505,CUST077,2024-06-05,PROD006,3,75000,Failed,POS
ORD1506,CUST027,2024-05-13,PROD002,1,5000,Pending,Cash
ORD1507,CUST087,2023-10-11,PROD006,5,125000,Failed,POS
ORD1508,CUST069,2023-04-26,PROD006,4,100000,Pending,Cash
ORD1509,CUST145,2023-03-02,PROD002,1,5000,Pending,Transfer
ORD1510,CUST187,2023-11-15,PROD005,5,20000,Failed,POS
ORD1511,CUST144,2023-02-24,PROD005,3,12000,Pending,POS
ORD1512,CUST029,2023-09-11,PROD007,5,90000,Completed,Cash
ORD1513,CUST053,2023-04-29,PROD003,2,16000,Pending,Transfer
ORD1514,CUST148,2024-04-29,PROD004,4,12000,Pending,Cash
ORD1515,CUST054,2023-10-03,PROD010,3,60000,Completed,Cash
ORD1516,CUST072,2024-05-02,PROD009,5,60000,Failed,Transfer
ORD1517,CUST011,2023-08-12,PROD002,2,10000,Pending,Transfer
ORD1518,CUST003,2023-12-18,PROD007,2,36000,Failed,Transfer
ORD1519,CUST048,2023-03-10,PROD005,3,12000,Failed,POS
ORD1520,CUST087,2023-08-16,PROD005,5,20000,Failed,Transfer
ORD1521,CUST130,2024-06-20,PROD005,3,12000,Completed,Transfer
ORD1522,CUST184,2024-05-29,PROD006,5,125000,Failed,POS
ORD1523,CUST031,2024-02-16,PROD001,4,60000,Completed,Transfer
ORD1524,CUST062,2023-02-16,PROD001,1,15000,Failed,Transfer
ORD1525,CUST108,2023-06-01,PROD002,5,25000,Pending,Transfer
ORD1526,CUST160,2023-07-30,PROD004,4,12000,Completed,Transfer
ORD1527,CUST136,2024-05-09,PROD002,4,20000,Pending,Cash
ORD1528,CUST004,2023-03-12,PROD008,2,70000,Pending,Transfer
ORD1529,CUST176,2023-04-23,PROD001,2,30000,Pending,Cash
ORD1530,CUST066,2024-03-16,PROD007,4,72000,Completed,Transfer
ORD1531,CUST158,2023-12-03,PROD006,1,25000,Completed,POS
ORD1532,CUST109,2023-09-18,PROD004,3,9000,Completed,POS
ORD1533,CUST175,2023-07-01,PROD010,2,40000,Completed,POS
ORD1534,CUST062,2024-05-10,PROD010,5,100000,Pending,POS
ORD1535,CUST108,2023-01-01,PROD007,4,72000,Failed,Cash
ORD1536,CUST178,2023-09-29,PROD003,5,40000,Failed,Cash
ORD1537,CUST026,2024-02-21,PROD010,2,40000,Failed,Transfer
ORD1538,CUST019,2023-08-16,PROD005,1,4000,Pending,POS
ORD1539,CUST184,2023-10-18,PROD001,5,75000,Completed,Transfer
ORD1540,CUST129,2023-08-26,PROD007,5,90000,Completed,POS
ORD1541,CUST070,2024-04-28,PROD001,4,60000,Failed,POS
ORD1542,CUST133,2023-09-15,PROD001,2,30000,Completed,POS
ORD1543,CUST029,2023-02-05,PROD005,2,8000,Failed,POS
ORD1544,CUST109,2024-03-16,PROD007,3,54000,Pending,Transfer
ORD1545,CUST081,2024-02-23,PROD010,3,60000,Pending,Cash
ORD1546,CUST101,2023-09-29,PROD005,5,20000,Failed,Transfer
ORD1547,CUST150,2023-04-03,PROD002,2,10000,Pending,Cash
ORD1548,CUST011,2023-10-18,PROD003,3,24000,Failed,POS
